ID,v,h
1823,320,55.9765,14506.87082
1824,320,36.2242,16533.84373
1825,320,37.396,7603.345462
1826,320,37.0429,8185.235687
1827,320,30.3533,7494.769228
1828,320,22.2345,14497.32756
1829,320,23.0355,17806.32484
1830,320,29.1961,18604.69634
1831,320,32.9129,14903.97317
1832,320,32.2729,16339.41741
1833,320,34.6119,11473.45711
1834,320,32.2482,6031.385291
1835,320,33.3935,5780.96219
1836,320,44.5445,9251.736725
1837,320,33.5584,10542.36152
1838,320,19.6011,12434.29207
1839,320,33.7122,17358.96208
1840,320,32.7694,15243.64877
1841,320,25.9791,14279.46868
1842,320,26.3401,9014.927641
1843,320,32.2924,7190.492782
1844,320,41.7165,9954.89177
1845,320,31.3811,9916.253388
1846,320,26.5491,7273.219967
1847,320,25.2955,7776.901441
1848,320,31.4127,9549.720438
1849,320,27.2934,5735.088203
1850,320,24.0294,10019.59653
1851,320,25.2753,8995.023934
1852,320,23.8786,7692.803822
1853,320,26.2667,12024.94725
1854,320,33.0388,7838.800128
1855,320,29.3674,8629.481825
1856,320,35.2277,7700.521992
1857,320,29.5772,10568.16167
1858,320,28.5413,14437.17165
1859,320,35.0344,13053.95019
1860,320,34.0082,18676.04375
1861,320,35.0281,6293.463619
1862,320,29.0807,10175.25362
1863,320,36.2452,7780.004237
1864,320,31.7693,7184.319128
1865,320,32.5706,13571.09304
1866,320,27.5021,12363.76196
1867,320,32.6959,22077.05
1868,320,29.6098,10902.71182
1869,320,31.5731,10167.01013
1870,320,32.9948,7827.899596
1871,320,29.5232,7611.764876
1872,320,32.4103,7176.026588
1873,320,32.1451,7232.393367
1874,320,37.4819,7193.456688
1875,320,36.2339,10585.17211
1876,320,42.3605,14669.96383
1877,320,36.9285,11313.30012
1878,320,33.2177,8204.286593
1879,320,40.2931,9728.457367
1880,320,39.2734,11267.48527
1881,320,39.4549,16328.26071
1882,320,41.21,7716.710779
1883,320,37.0584,7458.107349
1884,320,30.9542,7092.087787
1885,320,35.0967,8783.828144
1886,320,34.793,10732.54827
1887,320,35.8295,11759.59737
1888,320,32.3389,13019.84985
1889,320,39.1939,6532.023872
1890,320,33.1131,6503.578299
1891,320,34.3333,9530.711935
1892,320,35.851,7209.148572
1893,320,34.5159,17150.29312
1894,320,29.2959,11997.30318
1895,320,24.3273,11246.14335
1896,320,24.6709,12717.13208
1897,320,30.8114,9602.923236
1898,320,22.8831,7776.025606
1899,320,30.8051,7239.888795
1900,320,26.793,8396.702084
1901,320,30.3969,9246.52357
1902,320,26.3804,10903.29961
1903,320,51.6272,11949.38122
1904,320,47.5556,11192.59035
1905,320,75.5084,13199.29145
1906,320,85.5701,20726.57575
1907,320,91.8435,21220.9023
1908,320,44.9471,8974.161242
1909,320,27.4464,14578.62882
1910,320,53.4247,7490.604257
1911,320,103.3961,14944.27806
1912,320,55.0496,13276.20561
1913,320,53.0278,10941.36189
1914,320,44.0061,20146.13262
1915,320,60.0402,11833.17558
1916,320,121.0252,17571.46323
1917,320,383.2498,14967.23914
1918,320,202.1384,19041.88325
1919,320,164.9348,29432.11065
1920,320,225.2487,25521.22047
1921,322,38.2368,6478.043912
1922,322,36.8674,19657.32857
1923,322,62.7174,25911.53143
1924,322,99.9716,22164.12728
1925,322,84.2342,10805.87682
1926,322,93.0811,8797.233608
1927,322,71.5076,23981.6013
1928,322,69.5814,16459.35228
1929,322,80.8672,10012.56791
1930,322,70.9443,7255.960544
1931,322,51.2923,10500.78837
1932,322,48.3424,11936.07083
1933,322,68.1066,11568.69919
1934,322,47.0286,6504.263678
1935,322,38.6421,7413.44324
1936,322,100.9893,6100.401665
1937,322,81.2556,9839.829454
1938,322,65.8622,8497.525245
1939,322,71.0841,11829.48777
1940,322,125.2042,12139.07581
1941,322,53.1186,11428.42282
1942,322,51.6826,6779.016424
1943,322,43.2304,8323.866587
1944,322,47.2984,6183.179684
1945,322,91.1074,7986.503187
1946,322,50.9023,12034.12873
1947,322,50.0068,5949.41971
1948,322,66.1387,12176.93791
1949,322,37.0967,13551.18313
1950,322,168.0022,14198.2224
1951,322,72.2052,15671.37379
1952,322,57.7193,14158.84447
1953,322,49.6224,13825.34401
1954,322,179.396,8463.038386
1955,322,30.7409,8764.364494
1956,322,104.5301,8953.515939
1957,322,51.5691,7715.600016
1958,322,45.371,22518.99463
1959,322,79.8602,7934.857725
1960,322,61.2203,6260.929724
1961,322,71.1623,9243.079375
1962,322,29.0206,7432.570515
1963,322,42.833,11958.97325
1964,322,47.6086,7189.209554
1965,322,24.5577,7570.894107
1966,322,32.2343,9683.035789
1967,322,25.8007,6680.50018
1968,322,81.2285,16067.21163
1969,322,122.3043,14623.76353
1970,322,48.2483,18369.03089
1971,322,57.2877,7966.700951
1972,322,56.056,16412.41031
1973,322,53.643,10607.53042
1974,324,329.605,16126.23846
1975,324,119.0285,22242.71401
1976,324,160.0295,21224.00154
1977,324,148.8985,20431.42886
1978,324,159.9665,20313.3494
1979,324,200.3299,18302.83292
1980,324,233.2608,21849.86677
1981,324,237.0822,18833.26332
1982,324,278.0076,20913.91871
1983,324,276.0752,12380.21146
1984,324,398.847,9928.515424
1985,324,247.7015,10318.91028
1986,324,270.6478,10476.62091
1987,324,260.6685,10394.71525
1988,324,199.5288,12097.51008
1989,324,131.0057,10271.44277
1990,324,74.1253,11200.61758
1991,324,111.0053,7261.584662
1992,324,7.1661,11295.87176
1993,324,9.1703,5870.496199
1994,324,214.8616,17720.7079
1995,324,254.4446,11036.9471
1996,324,199.4183,12110.73714
1997,324,181.2495,11286.84108
1998,324,215.3556,11831.0844
1999,324,309.6145,10992.48617
2000,324,503.8453,11545.78388
2001,324,296.5473,12028.99111
2002,324,183.7127,11934.56786
2003,324,312.8812,11212.37401
2004,324,682.2724,12003.66844
2005,324,479.6191,10620.95504
2006,324,358.1115,10125.44867
2007,324,392.4472,9507.447015
2008,324,222.1673,9758.138096
2009,324,369.9717,9440.583191
2010,324,234.9295,9790.489168
2011,324,323.4871,9705.60245
2012,324,312.5685,8059.976052
2013,324,233.6526,9797.203199
2014,324,181.8368,10104.79526
2015,324,411.5911,10570.05718
2016,324,278.309,6999.491333
2017,324,258.0286,9623.749718
2018,324,124.3606,9792.344892
2019,324,200.726,9811.861157
2020,324,413.8081,8797.047196
2021,324,365.8906,9200.152031
2022,324,547.5533,8299.228813
2023,324,235.8917,9998.117771
2024,324,196.5408,10725.66769
2025,324,311.2231,11151.3309
2026,324,321.1691,11229.7414
2027,324,321.1859,9737.652473
2028,324,280.5007,12119.23686
2029,324,335.5303,10619.55916
2030,324,289.1836,11092.64788
2031,324,345.7082,12509.95773
2032,324,162.4361,18461.3714
2033,324,280.6063,25865.99104
2034,324,271.2127,28160.40914
2035,324,246.2764,31881.22296
2036,324,92.1096,10106.3745
2037,324,30.0993,6730.925894
2038,324,32.2204,8562.699113
2039,324,47.4885,8362.873868
2040,324,34.1614,8891.72875
2041,324,33.1718,5982.470473
2042,324,31.6896,5424.291794
2043,324,38.291,5683.796305
2044,324,29.2526,5721.599048
2045,324,27.244,5983.878444
2046,324,32.0432,5980.877515
2047,324,26.3019,6224.283042
2048,324,28.3539,6569.342428
2049,324,30.8363,6624.926912
2050,324,26.3936,6999.567981
2051,324,36.6336,9290.666439
2052,324,26.7706,10302.98086
2053,324,28.9185,10774.32613
2054,324,30.6392,5290.939948
2055,324,27.6271,6142.848057
2056,324,28.4943,7003.649161
2057,324,38.9097,12368.22364
2058,324,27.9614,7762.660215
2059,324,31.2337,6489.10977
2060,324,30.072,6600.140418
2061,324,25.4335,6870.848438
2062,324,24.0312,8319.687907
2063,324,25.4732,6041.696127
2064,324,22.7674,9325.92282
2065,324,21.2156,5095.287355
2066,324,25.2606,11286.70196
2067,324,24.147,10471.0421
2068,324,23.7002,7512.07456
2069,324,31.8963,5989.788635
2070,324,26.4566,6360.500061
2071,324,29.0194,5579.720877
2072,324,29.6158,5774.074663
2073,324,31.767,6429.063552
2074,324,33.2411,5827.490705
2075,324,26.9728,7961.954894
2076,324,32.6041,5915.603321
2077,324,30.5569,5151.388864
2078,324,26.4617,9162.589364
2079,324,26.7904,6476.058445
2080,324,30.7748,8340.317638
2081,324,28.8322,6653.082559
2082,324,23.7682,5002.521174
2083,324,26.6656,4778.482041
2084,324,26.5543,4545.446204
2085,324,32.9764,6144.125668
2086,324,32.2741,6014.557087
2087,324,32.9132,6857.778514
2088,325,94.1689,12805.2198
2089,325,152.1253,11716.20749
2090,325,165.8625,11725.10573
2091,325,122.1685,13137.47187
2092,325,158.7686,11929.00028
2093,325,137.2522,11315.65058
2094,325,492.127,12062.79
2095,325,278.9855,11500.46379
2096,325,187.4941,10993.20459
2097,325,402.2596,11270.63651
2098,325,311.4482,9919.708117
2099,325,183.3847,10020.61597
2100,325,182.388,10893.72111
2101,325,124.8204,10718.25236
2102,325,106.2115,9981.136448
2103,325,166.5644,10121.15583
2104,325,81.5612,14383.94079
2105,325,64.7452,10915.09022
2106,325,69.0047,15508.14468
2107,325,33.5907,6591.004707
2108,325,27.201,5484.697453
2109,325,35.3729,6039.698972
2110,325,44.832,7319.398491
2111,325,25.0381,8572.498161
2112,325,65.2715,9768.186042
2113,325,71.4777,9668.009302
2114,325,37.6973,6557.536238
2115,325,29.8348,7927.251838
2116,325,40.5952,12898.60877
2117,325,53.1293,11666.5758
2118,325,64.3958,13287.60738
2119,325,90.6907,11406.7487
2120,325,60.9096,11316.32818
2121,325,58.6913,12093.63686
2122,325,93.811,11344.25685
2123,325,110.0433,11362.02771
2124,325,125.1844,11830.49399
2125,325,109.7757,11627.17967
2126,325,112.1078,10652.32721
2127,325,165.2891,9252.332993
2128,325,108.2166,15151.80528
2129,325,278.2417,13619.17935
2130,325,248.3213,7955.561779
2131,325,395.0859,8029.703776
2132,325,386.4449,7699.665261
2133,325,254.0151,8284.756011
2134,325,164.1598,10076.69584
2135,325,141.4264,10300.5784
2136,325,81.2362,13863.39636
2137,325,107.2427,15939.00064
2138,325,79.9338,12621.77022
2139,325,52.7942,14992.9948
2140,325,59.0444,11299.89344
2141,325,61.1118,7387.150401
2142,325,59.5526,10977.08904
2143,325,62.7657,10238.82459
2144,325,52.8231,33686.15306
2145,325,52.1555,22050.62166
2146,325,33.5147,7641.438675
2147,325,38.571,8396.882931
2148,325,39.1798,12206.26033
2149,325,26.7688,9188.661015
2150,325,36.1532,10147.22549
2151,325,21.2687,12958.608
2152,325,55.4426,23032.17358
2153,325,55.6422,17677.23332
2154,325,68.2177,16186.54281
2155,325,68.2975,14037.4821
2156,325,100.715,14717.82669
2157,325,178.4454,9818.356954
2158,325,165.6569,11042.40343
2159,325,153.1836,12106.13997
2160,325,131.5506,12075.29483
2161,325,123.2834,12329.8869
2162,325,229.0033,12497.72128
2163,325,180.4174,12824.02827
2164,325,93.7064,12443.97034
2165,325,125.3099,12094.13815
2166,325,98.9568,13052.63509
2167,325,132.6041,10957.24197
2168,325,106.6197,12969.85437
2169,325,128.3225,11386.54563
2170,325,208.1207,11518.01246
2171,325,87.2782,13151.72932
2172,325,269.0117,13337.68254
2173,325,199.6285,13946.21316
2174,325,279.3355,11096.50671
2175,325,190.1107,13429.72171
2176,325,98.0856,12699.19222
2177,325,189.9116,12631.24675
2178,325,134.2293,11854.01598
2179,325,235.9492,13369.08415
2180,325,93.7642,16695.51121
2181,325,91.0829,16537.11301
2182,325,69.3366,22540.69866
2183,325,29.4209,4949.896368
2184,325,63.6316,7651.519834
2185,325,69.611,16582.84882
2186,325,107.6409,17258.60638
2187,325,111.1178,15457.35787
2188,325,205.2755,17471.61137
2189,325,197.3073,12761.96325
2190,325,268.3159,12448.44661
2191,325,150.496,11925.70453
2192,325,162.673,11663.23753
2193,325,97.931,7194.517363
2194,325,36.361818,12092.01378
2195,326,85.8425,12742.36405
2196,326,83.1449,11635.70025
2197,326,60.6409,11743.54228
2198,326,64.4016,17786.26977
2199,326,78.0584,16660.31734
2200,326,82.2798,14238.73684
2201,326,82.236,12539.36639
2202,326,81.7911,12848.78703
2203,326,107.3682,13006.3817
2204,326,99.6266,12851.67249
2205,326,92.306,12122.39264
2206,326,74.3087,11732.81536
2207,326,71.2967,13300.28241
2208,326,92.0832,12282.37632
2209,326,90.7805,12671.01632
2210,326,85.5201,12359.03759
2211,326,71.8362,12338.33774
2212,326,64.7418,13452.77082
2213,326,94.3773,12111.49304
2214,326,102.8227,12231.71635
2215,326,106.1634,12716.3986
2216,326,105.2237,13989.14104
2217,326,75.1658,12312.45127
2218,326,96.2314,12209.09192
2219,326,146.6579,13059.12935
2220,326,78.1318,13882.58827
2221,326,65.9307,12939.269
2222,326,86.7274,12756.53208
2223,326,99.9127,12658.3008
2224,326,125.8282,13433.33198
2225,326,95.2047,12162.89671
2226,326,83.7229,12446.42223
2227,326,68.0345,13139.21397
2228,326,167.3052,12776.01469
2229,326,136.1106,13543.08643
2230,326,153.6679,11848.79047
2231,326,369.7528,12676.87254
2232,326,390.566,12043.71383
2233,326,408.0802,10472.353
2234,326,434.5795,11187.64206
2235,326,256.6627,12402.66922
2236,326,245.4735,13618.11544
2237,326,248.8944,20904.16404
2238,326,163.6978,38727.42162
2239,326,303.6283,28052.56914
2240,326,204.3554,6341.584311
2241,326,45.7862,25953.84378
2242,326,26.0145,25925.43234
2243,326,222.9794,5906.132418
2244,326,94.2935,26274.13491
2245,326,196.175,21717.57266
2246,326,62.4292,5850.982398
2247,326,89.3138,19802.81335
2248,326,125.5598,34689.41364
2249,326,149.3755,19859.40119
2250,326,198.8373,11946.52719
2251,326,232.1037,12082.89522
2252,326,118.1428,10575.52801
2253,326,174.089,11507.5593
2254,326,169.7136,10704.10146
2255,326,38.2409,13016.86921
2256,326,52.4425,12370.04067
2257,326,130.0587,13382.20928
2258,326,127.7851,15877.57949
2259,326,493.7799,14923.50584
2260,326,255.4315,13283.44348
2261,326,358.3338,15088.3411
2262,326,193.9598,12457.27436
2263,326,267.5637,13351.59108
2264,326,265.5435,12488.356
2265,326,190.7493,12099.25183
2266,326,134.1858,12771.89194
2267,326,107.0183,12054.56119
2268,326,191.9396,13129.8963
2269,326,270.8493,12527.37684
2270,326,194.0303,13854.28481
2271,326,164.2127,13396.13508
2272,326,90.3691,11963.26702
2273,326,107.1597,13969.21483
2274,326,181.4483,13527.17631
2275,326,217.3116,12783.72849
2276,326,152.2762,13133.83056
2277,326,175.3242,13568.82985
2278,326,259.5809,13514.02665
2279,326,193.1272,13884.59889
2280,326,123.1232,13441.13614
2281,326,121.8661,13459.20216
2282,326,153.3044,12638.415
2283,326,216.0615,14037.9049
2284,326,176.3236,13982.92159
2285,326,129.3402,13963.17585
2286,326,114.196,13905.40296
2287,326,85.1443,13411.11748
2288,326,70.5626,12730.67745
2289,326,83.756,12682.96342
2290,326,120.5288,13462.60866
2291,326,142.5322,11671.68349
2292,326,125.3899,14811.10638
2293,326,101.7051,13588.85836
2294,326,79.3612,14522.05078
2295,326,72.2386,13158.03005
2296,326,109.3324,12927.73069
2297,326,180.7647,13780.66504
2298,326,203.85,14336.4522
2299,326,273.0768,13343.58764
2300,326,227.5426,14091.97544
2301,326,103.158,13589.10611
2302,326,205.5747,11969.14693
2303,326,198.6075,13360.85486
2304,326,203.227,11888.216
2305,326,184.9362,12697.78404
2306,326,144.2548,12271.18375
2307,326,148.6691,11754.42142
2308,326,126.0099,13062.57401
2309,326,171.121,12493.07146
2310,326,116.6471,12331.76004
2311,326,127.2069,12643.00603
2312,326,138.2265,12035.53634
2313,326,180.6161,13357.89703
2314,326,145.6642,12431.09137
2315,326,175.8824,12572.59314
2316,326,165.0073,12592.79719
2317,326,127.0245,12986.06483
2318,326,108.4598,12035.12019
2319,326,92.8874,11708.27149
2320,326,98.4461,12419.6597
2321,326,133.6244,12494.95532
2322,326,73.8847,13657.30543
2323,326,120.2487,11343.57851
2324,326,136.7536,12751.54375
2325,326,146.5025,12866.15529
2326,326,131.1716,12887.67093
2327,326,129.9131,11173.52682
2328,326,139.25,11182.53582
2329,326,156.3221,12570.80032
2330,326,180.7739,11872.40527
2331,326,161.7174,12493.35117
2332,326,128.5705,12147.87186
2333,326,140.93,12699.32214
2334,326,186.9367,12049.18115
2335,326,179.9821,13143.73432
2336,326,126.4838,12809.85576
2337,326,221.9502,12965.10516
2338,326,193.5006,11602.3812
2339,326,212.6117,12838.20806
2340,326,208.2939,12765.71208
2341,326,216.6245,12879.18687
2342,326,227.449,12443.91684
2343,326,148.7331,12039.08053
2344,326,178.122,11288.07168
2345,326,202.1135,13159.11419
2346,326,216.193,13472.09824
2347,326,201.2116,13243.28477
2348,326,189.9057,13480.11143
2349,326,167.4891,14032.68082
2350,326,189.5834,11861.7205
2351,326,194.7863,11773.38185
2352,326,235.3132,13134.04043
2353,326,265.7314,11863.78486
2354,326,181.9597,11975.32172
2355,326,208.4878,13565.888
2356,326,163.9,13934.85857
2357,326,162.234,13173.6833
2358,326,133.0685,12779.99045
2359,326,119.1057,11842.92481
2360,326,109.5258,12287.60412
2361,326,78.4716,12713.09835
2362,326,119.1108,13329.78117
2363,326,174.386,13446.14461
2364,326,137.953,12572.65835
2365,326,143.2751,12405.25294
2366,326,197.5612,11908.14614
2367,326,153.2714,11656.90962
2368,326,149.9451,12084.81694
2369,326,142.5175,11991.77678
2370,326,219.5057,12263.19756
2371,326,167.9623,13260.92718
2372,326,159.8285,12163.54776
2373,326,176.7914,13484.69896
2374,326,144.0867,13825.10755
2375,326,213.3968,12634.50204
2376,326,204.135,12077.85917
2377,326,141.8683,11819.24258
2378,326,198.8561,13433.19987
2379,326,132.6254,13013.66292
2380,326,225.2341,14090.56805
2381,326,221.7012,12526.73818
2382,326,122.3138,12833.90406
2383,326,168.0441,13116.79004
2384,326,160.9667,13054.57607
2385,326,136.6019,12604.64244
2386,326,208.9761,13566.89764
2387,326,154.2465,13107.13035
2388,326,137.3842,13601.46119
2389,326,168.1018,13120.16203
2390,326,114.8732,12526.58686
2391,326,115.9866,12584.7976
2392,326,117.0682,13457.47367
2393,326,104.2831,14114.74613
2394,326,118.7702,13481.59015
2395,326,73.8071,15772.31538
2396,326,129.208,10811.48643
2397,326,115.7784,10195.24714
2398,326,199.9536,11752.46814
2399,326,101.0303,10949.67342
2400,326,110.6138,10959.04646
2401,326,76.5856,10563.59525
2402,326,60.4359,12417.65992
2403,326,129.5798,10474.29449
2404,326,124.7088,11752.8058
2405,326,111.549,10632.3276
2406,326,74.0357,11589.44097
2407,326,57.3511,7082.834027
2408,326,47.9746,9595.237785
2409,326,87.5567,12077.41717
2410,326,104.041,11187.28479
2411,326,98.059,13864.97151
2412,326,82.8843,11159.28726
2413,326,82.6613,11057.76448
2414,326,69.8655,11662.55959
2415,326,80.394,12649.00685
2416,326,65.4038,11024.84974
2417,326,66.834,11955.32217
2418,326,82.3374,9448.21778
2419,326,83.0754,11425.46444
2420,326,71.9622,10465.94197
2421,326,51.8735,10827.95724
2422,326,64.6177,10944.05885
2423,326,59.3803,16987.56038
2424,326,60.0746,10628.4318
2425,326,77.7715,9338.472854
2426,326,86.8601,5972.957623
2427,326,76.7162,5301.008746
2428,326,103.1563,10891.50495
2429,326,67.0222,6217.47601
2430,326,58.3684,10599.40453
2431,326,92.9168,9646.168088
2432,326,71.79,11356.95664
2433,326,81.037,13654.46555
2434,326,64.8228,9209.927345
2435,326,73.1198,7189.089028
2436,326,57.6603,8304.311736
2437,326,62.4884,9109.137472
2438,326,66.5694,6867.157646
2439,326,71.0379,6016.214709
2440,326,81.7916,9712.184102
2441,326,83.0231,9189.836399
2442,326,68.6909,7279.531023
2443,326,85.6299,6324.451486
2444,326,81.7931,6481.667582
2445,326,87.5013,11603.91284
2446,326,58.1909,6511.688454
2447,326,75.5396,11190.22087
2448,326,74.3964,10942.39821
2449,326,62.8969,10163.4794
2450,326,70.2257,14050.67335
2451,326,58.7355,10704.41081
2452,326,76.2851,6055.238681
2453,326,75.4751,7086.962252
2454,326,68.3266,5888.894195
2455,326,87.0371,5934.316117
2456,326,103.0174,19569.40404
2457,326,79.1859,11420.19221
2458,326,98.3635,10941.87412
2459,326,107.0992,13015.2116
2460,326,98.4782,18295.96
2461,326,83.5566,10944.93838
2462,326,84.2873,10612.21244
2463,326,96.3112,10918.45977
2464,326,81.4212,11275.73538
2465,326,80.9414,14828.40907
2466,326,83.9993,10374.63756
2467,326,94.9643,7705.003372
2468,326,83.1967,9240.789705
2469,326,84.9922,5702.165156
2470,326,83.7006,5721.397772
2471,326,78.1669,11508.75196
2472,326,90.352,11852.21205
2473,326,86.3255,8933.028287
2474,326,81.5381,14411.43634
2475,326,105.057,10201.5785
2476,326,97.9813,11516.73799
2477,326,80.887,10067.45303
2478,326,98.4234,9982.86204
2479,326,105.7801,10472.45212
2480,326,98.4193,14064.08554
2481,326,135.4462,8408.703546
2482,326,126.5732,8674.543865
2483,326,107.0357,16598.5597
2484,326,132.7629,12264.42237
2485,326,117.6705,13013.63943
2486,326,135.9096,9866.021619
2487,326,93.7287,9829.267853
2488,326,122.3667,14866.33556
2489,326,97.6356,12129.54312
2490,326,93.0551,13405.0575
2491,326,86.5909,10330.11248
2492,326,92.1788,10043.87883
2493,326,100.9444,11419.80027
2494,326,87.2177,10489.75179
2495,326,133.8294,11193.77706
2496,326,97.7769,12097.8341
2497,326,106.7351,10452.81554
2498,326,101.6683,9312.354764
2499,326,114.3149,8741.107051
2500,326,125.4969,11410.68322
2501,326,109.8241,9575.389588
2502,326,108.9809,15793.43032
2503,326,105.9189,14471.23768
2504,326,108.7167,11209.01855
2505,326,104.5333,15078.522
2506,326,96.2881,11401.46166
2507,326,133.8861,11408.2786
2508,326,97.4569,9775.78888
2509,326,103.0753,11410.29341
2510,326,97.0989,13132.09016
2511,326,128.1409,13868.42481
2512,326,141.7609,11481.68742
2513,326,126.0657,11200.1037
2514,326,106.3528,10312.15357
2515,326,119.6491,10675.90727
2516,326,165.6372,11291.22102
2517,326,147.278,10080.7851
2518,326,130.142,10235.58342
2519,326,125.0091,11436.13251
2520,326,100.7836,10559.14587
2521,326,97.5075,11591.68888
2522,326,112.2946,11102.99265
2523,326,100.5625,10316.66871
2524,326,124.3009,11666.87519
2525,326,99.9315,11595.76292
2526,326,130.1838,10992.54244
2527,326,111.2451,10619.91413
2528,326,131.7493,11382.05084
2529,326,129.2456,10878.17734
2530,326,111.8589,10535.16356
2531,326,117.312,10345.14785
2532,326,119.7068,11301.58523
2533,326,113.6523,11883.17888
2534,326,121.2976,10851.30424
2535,326,101.6586,10553.95967
2536,326,100.0768,11457.03086
2537,326,104.1627,11023.43964
2538,326,106.7002,10765.79056
2539,326,132.7582,10241.35358
2540,326,169.6209,11233.06561
2541,326,161.9643,11832.99322
2542,326,155.2421,10876.74925
2543,326,165.4357,11821.83217
2544,326,211.5726,14991.81173
2545,326,210.0833,14637.88819
2546,326,273.8302,13765.08356
2547,326,151.4552,15032.43207
2548,326,249.5384,16137.4988
2549,326,344.5917,14843.84212
2550,326,134.3394,15006.42718
2551,326,191.1084,16681.32725
2552,326,234.1372,15138.7073
2553,326,184.368,18524.69345
2554,326,77.6812,10663.30389
2555,326,87.7401,13700.59277
2556,326,78.0976,12904.5811
2557,326,99.5755,12653.92532
2558,326,115.6069,12104.74549
2559,327,110.1505,25951.28671
2560,327,41.4397,7891.144602
2561,327,79.3599,11741.83408
2562,327,91.7803,22291.75433
2563,327,138.8055,13159.21381
2564,327,100.1788,9850.894734
2565,327,126.7618,9872.442076
2566,327,101.9244,10523.04999
2567,327,138.4637,10647.02562
2568,327,127.1223,11573.89744
2569,327,89.3295,19612.60089
2570,327,56.3497,7701.321788
2571,327,46.0443,7233.720779
2572,327,37.8851,8052.306361
2573,327,48.2715,7437.2836
2574,327,52.0981,8060.933062
2575,327,66.8143,21205.11703
2576,327,65.9918,12566.72898
2577,327,75.6328,12781.47823
2578,327,56.7949,7307.885827
2579,327,63.2839,10521.56149
2580,327,55.0492,14597.67821
2581,327,45.8155,7481.379762
2582,327,46.9672,8819.497871
2583,327,51.5021,6169.060255
2584,327,54.5308,6906.515711
2585,327,32.8302,7644.084527
2586,327,59.3399,10845.79308
2587,327,55.7459,6393.176688
2588,327,52.2636,9181.398482
2589,327,67.5961,8152.665451
2590,327,54.8605,9441.501587
2591,327,54.474,8236.948222
2592,327,33.7704,7830.321934
2593,327,42.2171,6637.737337
2594,327,42.0237,7293.490874
2595,327,55.5575,6689.191654
2596,327,50.2731,6763.610714
2597,327,35.835,5654.079643
2598,327,33.9606,7906.354453
2599,327,41.647,7289.330724
2600,327,42.3629,7989.72953
2601,327,46.5495,7918.847048
2602,327,41.3332,6785.945516
2603,327,41.9178,8216.790576
2604,327,34.0437,7452.510192
2605,327,34.7205,7601.031348
2606,327,42.981,7612.187941
2607,327,51.3063,12054.33547
2608,327,63.3878,7263.9177
2609,327,42.385,7303.998791
2610,327,45.55,11224.19416
2611,327,64.2355,13401.10579
2612,327,52.9928,6190.14741
2613,327,49.6976,6997.479423
2614,327,44.6927,8978.568047
2615,327,29.3048,6612.342638
2616,327,27.5613,7669.004774
2617,327,36.5616,12664.39601
2618,327,39.0212,13063.71877
2619,327,38.5894,7195.12921
2620,327,34.9017,13358.62366
2621,327,60.3421,10586.72764
2622,327,53.73,6455.795715
2623,327,57.2055,10452.82382
2624,327,52.9263,6251.332243
2625,327,45.3213,6560.177166
2626,327,49.6382,18909.4266
2627,327,42.7783,7464.910361
2628,375,30.4114,13684.81465
2629,375,56.5447,11114.00115
2630,375,28.58,6404.419727
2631,375,52.5997,10301.4916
2632,375,45.1951,6774.327176
2633,375,46.2481,8919.776053
2634,375,47.5219,10757.22166
2635,375,37.8838,25957.04914
2636,375,83.3671,14128.37588
2637,375,81.3551,12484.31494
2638,375,145.3906,12049.32253
2639,375,67.578,14674.18777
2640,375,45.4291,18646.13975
2641,375,32.2489,5065.713952
2642,375,70.7408,24814.99007
2643,375,38.51,23181.8571
2644,375,34.2087,9903.526458
2645,375,15.4846,6894.404651
2646,375,46.4803,14040.23488
2647,375,42.1561,35187.07062
2648,375,35.2489,7633.460167
2649,375,35.954,11949.84329
2650,375,45.5152,11544.25229
2651,375,36.6636,3106.738114
2652,375,35.6723,3784.125133
2653,375,42.7107,19145.24761
2654,375,33.5958,9162.999481
2655,375,22.6591,6541.880442
2656,375,20.5463,7283.067285
2657,375,25.7328,7171.63676
2658,375,16.6703,5051.810013
2659,375,22.7502,5505.052344
2660,375,18.9327,5430.806215
2661,375,30.4401,6630.332675
2662,375,26.3222,8758.788959
2663,375,29.4727,9662.868108
2664,375,28.3598,7911.813214
2665,375,35.9503,9420.506604
2666,375,29.4236,7905.909354
2667,375,32.3605,6531.989094
2668,375,23.5224,13680.40008
2669,375,21.4975,14043.65897
2670,375,19.4224,25213.65453
2671,375,18.2753,20432.73791
2672,375,24.1229,21257.82805
2673,375,24.6627,13944.60513
2674,375,23.8605,4303.299702
2675,377,75.675,12662.95429
2676,377,57.3184,8202.680057
2677,377,52.9176,7031.869787
2678,377,51.6166,12217.9837
2679,377,58.012,11595.58547
2680,377,61.8806,13620.20105
2681,377,69.9426,14400.29018
2682,377,76.5108,10567.82331
2683,377,73.9352,11844.3991
2684,377,157.1932,10830.87484
2685,377,156.6479,10573.97084
2686,377,115.2926,11292.78031
2687,377,61.0785,12515.01289
2688,377,59.2408,13528.3424
2689,377,49.2714,6479.769848
2690,377,54.1307,13213.44714
2691,377,72.2272,10873.67437
2692,377,72.6162,12384.7303
2693,377,69.8021,10619.89581
2694,377,73.128,10758.91694
2695,377,54.9074,11287.4683
2696,377,52.1456,12078.23877
2697,377,62.6485,13013.60484
2698,377,63.4117,15397.28429
2699,377,57.0085,10150.78176
2700,377,55.8708,7240.167196
2701,377,47.7669,5664.692223
2702,377,36.771,6402.580995
